author|0|body_xml
iabbliz|2013/05/07 10:09:57|уверен?
sapervodichka|2013/05/07 10:10:07|да
iabbliz|2013/05/07 10:10:31|ок, спс
sapervodichka|2013/05/07 10:10:43|ок (права суммируються по ролям)
iabbliz|2013/05/07 10:11:02|Права если где то разрешено, то разрешено
sapervodichka|2013/05/07 10:11:07|да
iabbliz|2013/05/07 10:11:22|почему то казалось что с RLS другая ситуация
iabbliz|2013/05/07 10:11:39|что раз пришло из одной роли то и будет накладыватся RLS
sapervodichka|2013/05/07 10:12:58|если роли разделены по различным объектам то да, а если есть общие объекты между ролями то даються максимальные права из набора ролей
iabbliz|2013/05/07 10:13:28|интересуют естественно 
<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="sapervodichka" guid="x55ab75c07f916bdf7651c8007b17f2023335aa5f0100262f89f9b5123cf85a38" timestamp="1367921578"><legacyquote>[14:12:58] Dmitry Malyshev: </legacyquote>есть общие объекты между ролями<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
sapervodichka|2013/05/07 10:13:43|отойду
iabbliz|2013/05/07 10:13:53|ок
iabbliz|2013/05/07 11:40:43|ты был прав=)
iabbliz|2013/05/08 06:39:31|Привет
iabbliz|2013/05/08 06:39:35|вдруг сходу скажешь
iabbliz|2013/05/08 06:40:12|что быстрее будет обойти цикл по ТЗ
или сначала сделать ТЗ.НайтиСтроки() и по найденным строкам уже обойти циклом
iabbliz|2013/05/08 07:20:22|наверное 2-ое всегда быстрее
iabbliz|2013/05/08 07:20:47|ну если ТЗ не из несколько строк
iabbliz|2013/05/08 12:09:02|Дима а когда приходит белая часть ЗП
iabbliz|2013/05/08 12:09:04|?=)
sapervodichka|2013/05/08 12:10:06|10го
sapervodichka|2013/05/08 12:12:38|с праздниками должна 8го
iabbliz|2013/05/08 12:12:54|спс
iabbliz|2013/05/09 04:07:05|Сервер не работает что то
iabbliz|2013/05/13 07:28:57|вроде работает.
sapervodichka|2013/05/13 07:29:11|попробуй обнови конфиуграцию из хранилища
sapervodichka|2013/05/13 07:30:13|ну как?
iabbliz|2013/05/13 07:30:18|сек
sapervodichka|2013/05/13 07:30:24|true|false
iabbliz|2013/05/13 07:30:41|у меня ща куча ролей захвачено=)
iabbliz|2013/05/13 07:30:47|надо их поместить сначала наверно
sapervodichka|2013/05/13 07:31:35|но оставь захваченными (наверное так0
iabbliz|2013/05/13 07:34:58|вроде все нормуль
sapervodichka|2013/05/13 07:39:00|спасибо говорит, заработало
iabbliz|2013/05/13 07:43:13|пропихнули=)
iabbliz|2013/05/13 12:50:28|Дима, а белая часть ЗП была?=)
sapervodichka|2013/05/13 12:52:25|я типа в отпуске был не знаю, вроде еще нет
iabbliz|2013/05/13 12:52:41|&quot;типа&quot;
iabbliz|2013/05/13 14:24:47|сервер норм?
iabbliz|2013/05/13 14:25:30|вроде не я
sapervodichka|2013/05/13 14:25:38|Эльвира
iabbliz|2013/05/14 04:45:43|Привет
iabbliz|2013/05/14 04:45:52|Server is not responding
iabbliz|2013/05/14 14:19:18|Дима надо посоветоватсья
iabbliz|2013/05/14 14:19:24|можно позвонить?
sapervodichka|2013/05/14 14:20:00|5 минут
iabbliz|2013/05/14 14:28:28|не знаю что делать=)
iabbliz|2013/05/15 06:09:41|Привет
iabbliz|2013/05/15 06:09:42|тут?
iabbliz|2013/05/15 06:09:48|Могу я на сервере базу поднять
iabbliz|2013/05/15 06:09:51|серверную
sapervodichka|2013/05/15 06:15:49|да
sapervodichka|2013/05/15 06:15:54|знаешь как?
iabbliz|2013/05/15 06:16:10|да
iabbliz|2013/05/15 06:16:13|уже создал=)
iabbliz|2013/05/15 06:16:21|KrugTestPrav
iabbliz|2013/05/15 06:16:54|че то как то
iabbliz|2013/05/15 06:16:58|я НИХРЕНА не успеваю
iabbliz|2013/05/15 06:18:01|в БПЛ Рауз или партии?
sapervodichka|2013/05/15 06:18:10|РАУЗ
sapervodichka|2013/05/15 06:20:05|Антох, мне чет Еничев письмо прислал обновить не может хранилище, это актуально?
iabbliz|2013/05/15 06:20:22|наверное да, только у меня таких проблем нету
iabbliz|2013/05/15 06:20:30|все объекты в хранилище
sapervodichka|2013/05/15 06:21:02|а ты удаленно по http обновляешься или в терминале?
iabbliz|2013/05/15 06:21:33|в терминале
sapervodichka|2013/05/15 06:22:05|понил
sapervodichka|2013/05/15 06:22:57|Антох, извини, ещё. У тебя база подключенная к хранилищу круга есть локально на компе?
iabbliz|2013/05/15 06:23:17|неа нету
sapervodichka|2013/05/15 06:23:39|а ты кругом сейчас занимаешься?
iabbliz|2013/05/15 06:24:08|ага =(
sapervodichka|2013/05/15 06:24:14|(короче проверить http можно только вне офиса)
sapervodichka|2013/05/15 06:24:18|тока ты
iabbliz|2013/05/15 06:24:28|=))
sapervodichka|2013/05/15 06:24:50|если я тебе dt в яндекс выложу, развернешь попробуешь подключиться ок?
iabbliz|2013/05/15 06:25:01|ок.
iabbliz|2013/05/15 06:50:57|Дима я уже у них на круге
iabbliz|2013/05/15 06:50:59|тестовом
iabbliz|2013/05/15 06:51:02|там же HTTP
iabbliz|2013/05/15 06:51:07|все норм обновляется
iabbliz|2013/05/15 06:51:12|ток. что проверил
sapervodichka|2013/05/15 06:51:41|ок, спс
sapervodichka|2013/05/15 06:51:49|я уже выкладываю
sapervodichka|2013/05/15 06:51:52|))
sapervodichka|2013/05/15 06:51:56|ща отпишу
sapervodichka|2013/05/15 06:51:58|им
iabbliz|2013/05/15 08:38:45|Дима при открытии подбора рулонов в заказе на производство
iabbliz|2013/05/15 08:38:57|выдается ошибка 
                     | рздСоставПаллетСрезПоследних.Рулон.Дефект КАК Дефект,
iabbliz|2013/05/15 08:39:01|что нет реквизита
iabbliz|2013/05/15 08:39:03|дефект
sapervodichka|2013/05/15 09:10:44|сейчас ипсравлять буду
iabbliz|2013/05/15 09:10:54|<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="sapervodichka" guid="xbb78544a9764085d9a8b635c83fb80ecb6974e32ed521d5861bb3e4013ad852b" timestamp="1368609035"><legacyquote>[13:10:35] Dmitry Malyshev: </legacyquote>ясно, там в архитектуре переделали на ТЧ
сейчас ипсравлять буду<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>все равно не получится использовать
iabbliz|2013/05/15 09:10:56|твою
iabbliz|2013/05/15 09:15:03|отошел
sapervodichka|2013/05/15 09:16:19|ок, ну бери за основу если что в 42 надеюсь пролезешь
iabbliz|2013/05/15 10:28:24|у меня рядом с домом столб вытащили
iabbliz|2013/05/15 10:28:32|на нем Интернет
iabbliz|2013/05/15 10:28:39|как бы не отрубили его
iabbliz|2013/05/15 10:37:49|в 15.00 конференция будет?
sapervodichka|2013/05/15 11:05:34|комон
sapervodichka|2013/05/15 11:05:48|я тебя плюсонул
iabbliz|2013/05/15 11:37:44|Дима пока мы на конференции это время как то можно отражать в базе учета
iabbliz|2013/05/15 11:51:14|Программисты знают когда закодируют
iabbliz|2013/05/15 11:51:29|другое дело что нельзя уложится... в те сроки
iabbliz|2013/05/15 12:43:14|а ты че свалил
sapervodichka|2013/05/15 12:54:42|пошёл кодировать
iabbliz|2013/05/15 12:55:05|это не так
sapervodichka|2013/05/15 12:55:26|я знаю что не так, но с формалистами мне как то заёбывает разговаривать
iabbliz|2013/05/15 12:55:47|все заебывает
iabbliz|2013/05/15 12:57:40|Дима с проектом всегда так
iabbliz|2013/05/15 12:57:46|сроки горят всегда?
sapervodichka|2013/05/15 12:58:40|нет
iabbliz|2013/05/16 06:00:27|Привет, спасибо
iabbliz|2013/05/16 06:00:29|работаю
iabbliz|2013/05/17 05:49:23|Привет
iabbliz|2013/05/17 05:49:43|ты сейчас на сервере Mighty который с диском операции не производишь?
iabbliz|2013/05/17 05:49:49|копирование/удаление ?
sapervodichka|2013/05/17 05:49:59|нет
iabbliz|2013/05/17 10:27:52|ты в КругМоделе?
sapervodichka|2013/05/17 10:33:15|нет
iabbliz|2013/05/17 10:33:18|ок
iabbliz|2013/05/17 12:22:44|Дима слушай, мне нужна копия трудовой для загранпаспорта.
Ирине Молдованой написал письмо на неделе, она молчит.
Подскажи у кого можно спросить/позвонить?
iabbliz|2013/05/17 12:23:02|Чтобы на след. неделе пока буду в Москве забрать лично.
sapervodichka|2013/05/17 12:25:27|ЕА
iabbliz|2013/05/18 10:03:12|Тут?
iabbliz|2013/05/27 08:29:44|&quot;Коллеги, сдаем денежку Самирчику на ДР.
P.S. Кого нет в офисе но хочет сдать напишите мне в личку - я займу.&quot;

Привет куда кидать?
iabbliz|2013/05/27 08:29:49|и сколько=)
sapervodichka|2013/05/27 08:30:00|100 руб
iabbliz|2013/05/27 08:30:10|могу на карту кинуть
iabbliz|2013/05/27 08:30:14|давай номер
sapervodichka|2013/05/27 08:30:23|89066390640
iabbliz|2013/05/27 08:30:32|на сотовый кинуть?
iabbliz|2013/05/27 08:56:05|это Билайн?
